ID_AMOSTRA,LINHA_BASE,ANO,PERIODO,CAMPANHA,ABA_ORIGEM,LINHA_ORIGEM,RNQA,HIDRO,ROTA,MUNICIPIO,CORPODAGUA,NUMERO_COLETA,NUMERO_LAUDO,DATA_COLETA,HORARIO_COLETA,NUMERO_MEDICAO,LATITUDE,LONGITUDE,CHOVEU_EM_24H,PROFUNDIDADE,VAZAO,TEMPERATURA_AR,TEMPERATURA_AGUA,PH,OXIGENIO_DISSOLVIDO,COND_ELETRICA_ESPECIFICA,TURBIDEZ,SALINIDADE,ALCALINIDADE,TRANSPARENCIA_AGUA,SOLIDOS_DISSOLVIDOS,SOLIDOS_SUSPENSOS,CLORETO_TOTAL,FLUORETO_TOTAL,BROMETO_TOTAL,NITRATO,NITRITO,SULFATO,FOSFATO_TOTAL,ORTOFOSFATO,FOSFORO_TOTAL,NITROGENIO_AMONIACAL,SITUACAO,OBSERVACOES,ORIG_FLUORETO_TOTAL,ORIG_BROMETO_TOTAL,ORIG_NITRATO,ORIG_NITRITO,ORIG_SULFATO,ORIG_FOSFATO_TOTAL,BACIA_ITAPECURU,CRITERIO_BACIA,FLAG_VALOR_INVALIDO,MOTIVO_VALOR_INVALIDO,VALIDO_PARA_CALCULO,OUTLIER_PROFUNDIDADE,OUTLIER_VAZAO,OUTLIER_TEMPERATURA_AR,OUTLIER_TEMPERATURA_AGUA,OUTLIER_PH,OUTLIER_OXIGENIO_DISSOLVIDO,OUTLIER_COND_ELETRICA_ESPECIFICA,OUTLIER_TURBIDEZ,OUTLIER_SALINIDADE,OUTLIER_ALCALINIDADE,OUTLIER_TRANSPARENCIA_AGUA,OUTLIER_SOLIDOS_DISSOLVIDOS,OUTLIER_SOLIDOS_SUSPENSOS,OUTLIER_CLORETO_TOTAL,OUTLIER_FLUORETO_TOTAL,OUTLIER_BROMETO_TOTAL,OUTLIER_NITRATO,OUTLIER_NITRITO,OUTLIER_SULFATO,OUTLIER_FOSFATO_TOTAL,OUTLIER_ORTOFOSFATO,OUTLIER_FOSFORO_TOTAL,OUTLIER_NITROGENIO_AMONIACAL,N_OUTLIERS_LINHA
ITA-0321,1962,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,47,MA-7185-I-5,33638000.0,4.0,COROATA,RIO PIRAPEMAS,164 QL/2024,164 QL/2024,2024-08-19,13:23:00,4.0,-3.9363,-44.0186,NAO,,,24.99,30.65,6.43,8.07,254.7,53.09,0.12,80.0,0.3,165.7,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,True,False,True,True,False,False,,,,,,,,,,,,3
ITA-0322,1963,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,48,MA-7185-I-7,33590000.0,4.0,CODO,RIO ITAPECURU,165 QL/2024,165 QL/2024,2024-08-19,14:35:00,4.0,-4.4548,-43.8791,NAO,,,25.47,29.8,6.77,8.45,67.5,27.09,0.03,30.0,0.6,43.83,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0323,1966,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,51,MA-7185-I-11,33550020.0,4.0,CAXIAS,RIO ITAPECURU,168 QL/2024,168 QL/2024,2024-08-20,07:48:00,4.0,-4.7936,-43.3903,NAO,,,22.73,26.9,6.47,7.73,61.0,26.0,0.03,32.0,0.3,39.66,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0324,1967,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,52,MA-7185-I-10,33550010.0,4.0,CAXIAS,RIO ITAPECURU,169 QL/2024,169 QL/2024,2024-08-20,09:30:00,4.0,-4.6779,-43.5426,NAO,,,26.51,27.74,6.74,8.0,62.9,25.32,0.03,60.0,,40.89,,,,,,,,,,,,NAO MEDIDO; NAO APLICAVEL,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,False,,False,,,,,,,,,,,,0
ITA-0325,1968,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,53,MA-7185-I-8,33550000.0,4.0,CAXIAS,RIO ITAPECURU,170 QL/2024,170 QL/2024,2024-08-20,10:45:00,4.0,-4.8648,-43.367,NAO,,,26.09,27.42,7.04,7.95,58.2,21.96,0.03,28.0,0.6,37.81,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0326,1969,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,54,MA-7185-I-12,33482100.0,4.0,CAXIAS,RIO ITAPECURU,171 QL/2024,171 QL/2024,2024-08-20,11:40:00,4.0,-5.0847,-43.4655,NAO,,,25.21,27.9,7.33,8.0,47.7,25.64,0.02,20.0,0.3,31.02,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0327,1970,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,55,MA-7185-I-6,33530000.0,4.0,GOVERNADOR EUGENIO BARROS,RIO ITAPECURU,172 QL/2024,172 QL/2024,2024-08-20,14:00:00,4.0,-5.3398,-43.8853,NAO,,,28.48,28.03,7.44,7.77,40.3,39.08,0.02,18.0,0.3,26.2,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0328,1971,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,56,MA-7184-I-1,,4.0,GONCALVES DIAS,RIO CODOZINHO,173 QL/2024,173 QL/2024,2024-08-20,14:40:00,4.0,-5.1601,-44.0733,NAO,,,,,,,,,,,,,,,,,,,,,,,,NAO MEDIDO; SECO; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0329,1987,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,72,MA-7164-I-19,33680001.0,6.0,CANTANHEDE,RIO ITAPECURU,189 QL/2024,189 QL/2024,2024-09-10,09:30:00,4.0,-3.62958,-44.37784,NAO,0.08,,26.86,30.08,7.11,7.31,82.6,15.8,0.04,40.0,0.3,53.74,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0330,1988,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,73,MA-7181-I-3,33685000.0,6.0,ITAPECURU-MIRIM,RIO ITAPECURU,190 QL/2024,190 QL/2024,2024-09-10,09:50:00,4.0,-3.59762,-44.40028,NAO,0.123,,25.43,30.03,7.22,7.48,82.4,12.37,0.04,24.0,0.3,53.55,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0331,1989,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,74,MA-7181-I-1,33690000.0,6.0,ITAPECURU-MIRIM,RIO ITAPECURU,191 QL/2024,191 QL/2024,2024-09-10,10:10:00,4.0,-3.37329,-44.34638,NAO,0.204,,25.13,30.42,7.2,7.6,82.9,12.19,0.04,32.0,0.3,53.93,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0332,1990,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,75,MA-7181-I-2,33693000.0,6.0,SANTA RITA,RIO ITAPECURU,192 QL/2024,192 QL/2024,2024-09-10,11:15:00,4.0,-3.16104,-44.865,NAO,0.296,,25.77,32.71,6.79,7.43,90.5,11.82,0.04,28.0,0.3,58.91,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0333,1991,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,76,MA-7181-I-4,33698050.0,6.0,ROSARIO,RIO ITAPECURU,193 QL/2024,193 QL/2024,2024-09-10,12:50:00,4.0,-3.05814,-44.25304,NAO,0.193,,25.23,31.2,6.99,6.56,83.7,17.76,0.04,32.0,0.3,54.41,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0334,1992,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,77,MA-7191-IE-4,33698000.0,6.0,ROSARIO,RIO ITAPECURU,194 QL/2024,194 QL/2024,2024-09-10,13:40:00,4.0,-2.90605,-44.25041,NAO,0.206,,26.23,30.57,8.21,7.62,2157.0,67.49,1.09,44.0,0.3,1401.41,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,True,False,True,False,False,True,,,,,,,,,,,,3
ITA-0335,2032,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,117,MA-7185-I-3,,9.0,SAO MATEUS DO MARANHAO,RIO TAPUIO,234 QL/2024,234 QL/2024,2024-09-30,08:53:00,4.0,,,NAO,0.318,,26.74,29.37,7.06,6.13,282.2,22.88,0.13,94.0,,183.46,,,,,,,,,,,,NAO MEDIDO; NAO APLICAVEL; COORDENADA FORA DO MARANHAO; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,False,True,False,True,True,,False,,,,,,,,,,,,3
ITA-0336,2034,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,119,MA-7187-I-2,,9.0,FORTUNA,RIO ITAPECURU,236 QL/2024,236 QL/2024,2024-09-30,14:23:00,4.0,,,NAO,0.247,,26.35,30.125,6.62,7.54,16.7,25.65,0.01,10.0,0.3,11.89,,,,,,,,,,,,NAO MEDIDO; COORDENADA FORA DO MARANHAO; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0337,2035,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,120,MA-7187-I-4,,9.0,COLINAS,RIO ALPERCATAS,237 QL/2024,237 QL/2024,2024-09-30,16:09:00,4.0,,,NAO,0.232,,26.48,28.98,6.14,7.5,13.8,8.27,0.0,18.0,0.6,8.99,,,,,,,,,,,,NAO MEDIDO; COORDENADA FORA DO MARANHAO; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0338,2036,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,121,MA-7187-I-11,,9.0,COLINAS,RIO ITAPECURU,238 QL/2024,238 QL/2024,2024-09-30,16:47:00,4.0,,,NAO,0.144,,27.78,29.76,6.51,7.46,16.2,14.87,0.01,24.0,0.3,10.54,,,,,,,,,,,,NAO MEDIDO; COORDENADA FORA DO MARANHAO; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0339,2037,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,122,MA-7189-I-4,,9.0,MIRADOR,RIO ITAPECURU,239 QL/2024,239 QL/2024,2024-10-01,09:03:00,4.0,,,NAO,0.152,,24.34,28.19,6.34,7.35,10.8,19.92,0.0,12.0,0.3,7.0,,,,,,,,,,,,NAO MEDIDO; COORDENADA FORA DO MARANHAO; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
ITA-0340,2038,2024,10.0,2.0,2024 10° PERIODO 2A CAMPANHA,123,MA-7199-I-1,,9.0,SUCUPIRA DO NORTE,RIO ITAPECURU,240 QL/2024,240 QL/2024,2024-10-01,09:45:00,4.0,,,NAO,0.124,,24.69,28.19,5.72,7.41,10.3,17.25,0.0,8.0,0.6,6.69,,,,,,,,,,,,NAO MEDIDO; COORDENADA FORA DO MARANHAO; HIDRO NAO INFORMADO NA ORIGEM (NAO POSSUI),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,0
